"id","status","date","country","country_code","place","type","sentiment","fav","retweet","lang","source"
1255000055955599360,"#LEGO 10265 Creator Expert #FordMustang Bag 1 (LEGO Expert = CHALLENGING) Perfect for #COVID19 Stay at Home @ Fairc… https://t.co/X24TG0T0IE","04/28/20","United States","US","West Virginia","admin",0.75,0,0,"en","Instagram"
1255000259853500416,"Workplace attire. The orange does wonders for my eyes don't you think?

In all seriousness was not expecting the an… https://t.co/E0c4rbo0g4","04/28/20","Sri Lanka","LK","Sri Lanka","country",0.5416666666666666,1,2,"en","Instagram"
1255001354474381313,"#Repost @ditjen_imigrasi
...
Here are some reminders for you during the pandemic. Foreigners staying in Indonesia a… https://t.co/br1GywbOu6","04/28/20","Indonesia","ID","Tanjung Priok","city",0,1,0,"en","Instagram"
1255002564720037891,"#aljazeera #Trump resumes attacks on China over #Coronavirus: Live updates https://t.co/NgUtBwjIUV","04/28/20","Poland","PL","Warsaw","city",0.13636363636363635,0,0,"en","Tweetbot 3 for iΟS"
1255002569916612608,"Jealous down this is the best #coronavirus song ever made #covid19 awareness at its best . You can get it on the li… https://t.co/m8IlBFlMrU","04/28/20","Malawi","MW","Malawi","country",0.6148148148148148,0,0,"en","Instagram"
1255002842982744064,"The most cowardly and selfish dictator Kim Jong Un is not dead or even sick according to our source. He is hiding o… https://t.co/YePhFS8hlw","04/28/20","Australia","AU","Sydney","city",-0.15357142857142858,0,0,"en","Instagram"
1255003497940037633,"I was there🤣🤣🤣
#energy #lockDownSouthAfrica #lockdown #HighRiskCovid19 #stayhome #coronavirus #covid19SA… https://t.co/UT5Sbamjd0","04/28/20","South Africa","ZA","Cape Town","city",0,0,0,"en","Instagram"
1255004125219168257,"Did you know Airestec is authorized to open and provide essential decontamination/disinfection services during the… https://t.co/CSEQ2AIzEF","04/28/20","Malaysia","MY","Kuala Lumpur","city",0.03333333333333333,0,1,"en","Instagram"
1255004404723462146,"COVID-19 update 
This MTA BUS didn't pick me up at this stop again same driver  couldn't get the bus number Q2 @ 17… https://t.co/40o9nwpV8k","04/28/20","United States","US","Queens","city",0,0,0,"en","Instagram"
1255005558500982784,"Picked up some LUNCH today from one of the best 🇮🇹 Hot Tables in the GTA called CALABRIA BAKERY. Needed one of thei… https://t.co/C6IF2Im2Og","04/28/20","Canada","CA","Markham","city",0.6166666666666667,0,0,"en","Instagram"
1255005591816351744,"… nice to see my pic running 6 columns on the sport back page of The Australian yesterday … and nice little ‘soft’… https://t.co/7KS2p5BHTV","04/28/20","Australia","AU","Cairns","city",0.17321428571428574,0,0,"en","Instagram"
1255006251676831744,"When the #Cornerman confronts #COVID19 #Pneumonia #coronavirus #cornermanmotivation #cornerman #juanjeremy… https://t.co/GxexiKXJoi","04/28/20","United States","US","Brooklyn","city",0,3,1,"en","Instagram"
1255006661720240129,"The SEXIEST Covid-19 news I've heard so far. Hey, at least she knows where she's CUMMING from. 😂 @ Los Angeles, Cal… https://t.co/My3dLA2FCJ","04/28/20","United States","US","Los Angeles","city",-0.09999999999999999,0,0,"en","Instagram"
1255006884844777472,"Sooooo true! Little fucker. #covid #2020 #covidcomedy #Covid19 #covid_19 @ Toronto, Ontario https://t.co/CCrkd3thV2","04/28/20","Canada","CA","Toronto","city",0.125,1,0,"en","Instagram"
1255008011380314112,"""Hey guys it's Chad from That One Brewery isn't this Coronavirus thing crazy ikr so anyway remember that super limi… https://t.co/2ReyKS0sHZ","04/28/20","United States","US","Carlsbad","city",-0.10761904761904764,0,0,"en","Instagram"
1255008487651921921,"Is digging the street essential work during coronavirus lockdown? I didn’t see any broken water mains. Looks like s… https://t.co/VX1bGbne94","04/28/20","Japan","JP","Shinjuku-ku","city",-0.2,0,0,"en","Instagram"
1255008728711000065,"https://t.co/q1bIRBjDj8 From Texas Standard : The annual SXSW festivals and conferences were among the first major… https://t.co/Net0PpQSqB","04/28/20","United States","US","Austin","city",0.128125,0,0,"en","dlvr.it"
1255009123344822273,"When the intent is right, world aligns.
@bosonmachines pmo__india_ forbes theunknownvariable cmomaharashtra_… https://t.co/gue9EDbRbb","04/28/20","India","IN","Mumbai","city",0.2857142857142857,1,0,"en","Instagram"
1255009322003845127,"Reversible Kinga Face Masks are here in a Limited Edition. Picture shows the 2 looks of one mask...… https://t.co/1KMZopSeAW","04/28/20","United States","US","Los Angeles","city",-0.07142857142857142,0,0,"en","Instagram"
1255009363573354496,"India: IIT-K, SGPGIMS develop alternative to N-95 masks: Kanpur: The Indian Institute of Technology Kanpur (IIT-K)… https://t.co/77HJ2f7Fje","04/28/20","Canada","CA","Brampton","city",0,0,1,"en","dlvr.it"
1255009411942227968,"COVID-19: CHAIRMAN DAINI CHARGES ALL TO MASK-UP-LAGOS,  REITERATES COMMITMENT TOWARDS HEALTH, SECURITY UPLIFTMENT I… https://t.co/EXEJ5JhDJZ","04/28/20","Nigeria","NG","Lagos","city",0.8,0,0,"en","Instagram"
1255009552472305665,"What I did today via introverts_are_awesome Haha #notreally I did do some #Yoga &amp; #Meditation but yeah .....this is… https://t.co/ll3LFnJZKu","04/28/20","United States","US","Torrance","city",0.1,1,0,"en","Instagram"
1255009757582241792,"CAPITALISM
A gift to celebrate the end of the # lockdown may11
Warning: Photo taken before Coronavirus Lockdown 
th… https://t.co/hft2FMFQwq","04/28/20","France","FR","Paris","city",0,0,0,"en","Instagram"
1255009864503291904,"Coronavirus death toll rises at Royal #Stoke and County Hospitals https://t.co/UGIl6ivhrO https://t.co/d8HEngvQSu","04/28/20","United Kingdom","GB","Stoke-on-Trent","city",0,0,0,"en","dlvr.it"
1255010101267701760,"Q U A R A N T I N E.  Part 5

Photo by bebebearbear 

#quarantine #quarantinelife #quarantineandchill #quarentine… https://t.co/5fNxIk4esc","04/28/20","Malaysia","MY","Tioman","city",0,0,0,"en","Instagram"
1255010946919120897,"Mors Thriumphans by Leonard Bramer, 17th century  #artistspotlight🔦 #pandemic2020 #relative #deathstroke… https://t.co/nadot27yrm","04/28/20","United States","US","San Francisco","city",0,0,0,"en","Instagram"
1255011013575016449,"Ok Guys, the COVID-19 lockdown period isn’t over yet but we’re kinda sick &amp; tired of this whole thing. We’ll end ou… https://t.co/2IuqavOWfX","04/28/20","Denmark","DK","Copenhagen","city",-0.12732426303854877,2,1,"en","Instagram"
1255011543315435521,"Each day I'm going to post a pic of something I really miss and won't ever take for granted again.

What more can I… https://t.co/LWgDGCDqRz","04/28/20","Republic of the Philippines","PH","Camiling","city",0.35,1,0,"en","Instagram"
1255012082816335872,"At Work: London in lockdown 👻
Also see @rodwey2004
.
.
Visit my website https://t.co/7vL7LIQLZV
.
.
#desertedplaces… https://t.co/hZAAxgG7nW","04/28/20","United Kingdom","GB","City of London","city",0,0,0,"en","Instagram"
1255012379215056896,"Fighting Stigma : NHS chief says UK is investigating as a 'matter of urgency' after reports of children falling ill… https://t.co/APYeerQcLH","04/28/20","Canada","CA","Varennes","city",-0.4866666666666666,0,0,"en","dlvr.it"
1255012413948203008,"Check out the latest #episode on #SI #Counseling #podcast (aka SIC Podcast) that addresses #FAQ about #covid19 and… https://t.co/rGbLHsTprK","04/28/20","United States","US","San Francisco","city",0.5,2,0,"en","Instagram"
1255012553140375552,"Time will heal everything..! 😊😊😎 

extended_lockdown 🙏

#lockdown #lockdown2020 #lockdownlife #lock #lockdownmemes… https://t.co/qSVDX3cuab","04/28/20","India","IN","Rajendra Nagar","city",0,0,0,"en","Instagram"
1255012690587791362,"#repost hellasexxy_ent
・・・
🚨 #HellaNews - 📍Detroit - #DeborahGatewood a 64 year old phlebotomist who worked at… https://t.co/nCTpg5kgdn","04/28/20","United States","US","St Petersburg","city",-0.012499999999999997,0,0,"en","Instagram"
1255012868501540864,"“What’d you do during Quarantine2020 Grandpa?”

“I smoked weed, slang sax and folded proteins.”

“Fucking legend..”… https://t.co/0G7grPDclf","04/28/20","United States","US","Chicago","city",-0.6,0,1,"en","Instagram"
1255013612814577664,"Ready to go shopping, I never thought I would need to cover my face to buy food #coronavirus @ Moreno Valley, Calif… https://t.co/oSsTYH72a8","04/28/20","United States","US","Moreno Valley","city",0.2,0,0,"en","Instagram"
1255013914850594816,"Tunisia: End prosecution of bloggers for criticizing government’s response to COVID-19 | Amnesty International… https://t.co/CjOb1QrZIX","04/28/20","United Kingdom","GB","Gainsborough","city",0,1,1,"en","Hootsuite Inc."
1255014710199517184,"Beat the heat#wash #washing #clothes #duringcoronavirus #covid19 #simplesteps #easysteps #regularmethod #canuse… https://t.co/CfzEeoUy0x","04/28/20","India","IN","Kanpur","city",0,0,0,"en","Instagram"
1255014728213999616,"Feeling Blessed Never Stressed.
#rupbik #COVID19 #에이티즈 #greatday #28April2020 #twenty https://t.co/OHblnqpuN2","04/28/20","Indonesia","ID","Malalayang","city",0,0,0,"en","Twitter for Android"
1255014765883060226,"Fighting Stigma — Former Laredo beauty queen shaves head to fight stigma, calm anxiety amid coronavirus pandemic: S… https://t.co/VKoIyCsxos","04/28/20","Canada","CA","Montréal","city",0.03333333333333335,0,1,"en","dlvr.it"
1255014766969405442,"Fighting Stigma — Gull Bay First Nation Chief says stigma has become an issue as the community reports seventh ...:… https://t.co/T6sqxjgvvt","04/28/20","Canada","CA","Montréal","city",0.14166666666666666,0,1,"en","dlvr.it"
1255014767422365696,"Fighting Stigma: Coronavirus: Irish doctors devise early-warning system: ... in Ireland respiratory medicine consul… https://t.co/8ukXbutIBB","04/28/20","Canada","CA","Mascouche","city",0,0,0,"en","dlvr.it"
1255014770941374464,"Stigmabase —  Two Ingenious Africans Offer Innovative Solutions in Fight Against COVID-19 Pandemic, Ethiopia ...: T… https://t.co/tFAnRY6LDZ","04/28/20","South Africa","ZA","Johannesburg","city",0.2916666666666667,0,1,"en","dlvr.it"
1255014772036087808,"Stigmabase —  An appraisal of Ghana's Covid-19 testing methods: Testing samples in pools have been used to detect i… https://t.co/a7AoQ3JzZ2","04/28/20","South Africa","ZA","Johannesburg","city",0,0,1,"en","dlvr.it"
1255015149888552960,"Posted withregram • @comholisticcare It’s rough in every health facility. As of April 21st Posted withregram • onta… https://t.co/SUWwcdOv8J","04/28/20","Canada","CA","Cochrane, Unorganized, North Part","city",-0.05,0,0,"en","Instagram"
1255015999167959040,"Stories from emergency trip crifirenze #crocerossaitaliana #emergency #covid_19 #coronavirus #firenze #fotoreporter… https://t.co/i825w50Tgf","04/28/20","Italy","IT","Florence","city",0,0,0,"en","Instagram"
1255017810373349376,"COVID-19 no doubt.. ada masker.. @ Sman 1 Nuhon https://t.co/FfpqdXkvJ0","04/28/20","Indonesia","ID","Bunta","city",0,0,0,"en","Instagram"
1255017984919298048,"CV-19 UPDATE | Melbourne Rugby Club is pledging its support for the #COVIDSafe app to help protect the health of ou… https://t.co/ucFWeFq8q5","04/28/20","Australia","AU","Melbourne","city",0.3333333333333333,2,1,"en","Instagram"
1255018116473516034,"Scream out in #ISOLATION
#ordernow‼️ and let this beautiful piece take you down memory lane... #lockdown… https://t.co/KfE2GqeLBM","04/28/20","Nigeria","NG","Victoria Island","city",0.3472222222222222,0,0,"en","Instagram"
1255018309923323904,"India got 15th Rank in corona virus cases in the world. 
#breakingnews #coronavírus #covıd19 ,#coronavírus @ India https://t.co/SFbB0rRghN","04/28/20","India","IN","Maharashtra","admin",-0.8,0,0,"en","Instagram"
1255018376809705474,"Unusually cloudy skies and rains are hanging over the Big Mango as we are in hot season. Perhaps a sign of these un… https://t.co/NDzTeBH10W","04/28/20","Thailand","TH","Phra Borom Maha Ratchawang","city",0.17,0,0,"en","Instagram"
1255018663322812416,"@AlecStapp I might be mistaken, but I don't think even the GDPR stipulates that a Corona app must be GDPR compliant, so to speak.","04/28/20","Germany","DE","Bremerhaven","city",0,1,0,"en","Flamingo for Android"
1255019076541468672,"AIHMCT WAT 2020 dates have been postponed considering the current situation of lockdown due to COVID-19 pandemic. T… https://t.co/8dhCnD0K96","04/28/20","India","IN","Noida","city",-0.0625,2,0,"en","Instagram"
1255019373028429824,"Before the days over jus wanna wish my beautiful wife a happy #covid19 birthday.  #loveu @ Hella Deep East Oakland https://t.co/NpdIdSH2wL","04/28/20","United States","US","Oakland","city",0.5499999999999999,0,0,"en","Instagram"
1255019399850987520,"Updates as coronavirus cases in Essex reach 2,782 #Essex https://t.co/pQ0yRf5gTA","04/28/20","United Kingdom","GB","Wickford","city",0,0,0,"en","Integromat"
1255019399855013888,"CDC, top US health body, adds six new symptoms to COVID-19 list @ REENDEX NEWS https://t.co/t1ekXCORtT","04/28/20","India","IN","New Delhi","city",0.3181818181818182,0,0,"en","Instagram"
1255019432252002305,"who will believe sarcasm amid @corona via people disappointing end of world become true. @ England, London https://t.co/pr2Otvr9zk","04/28/20","Germany","DE","Düsseldorf","city",-0.125,0,0,"en","Instagram"
1255019531107524610,"Sunset above the Mt. Apo (Tallest mountain in the Philippines). 
It's been a year ago since I capture this moment.… https://t.co/nWUMWhQEgM","04/28/20","Republic of the Philippines","PH","Davao City","city",0,0,0,"en","Instagram"
1255019637248589824,"@gregvaughn23 provided 200 meals to #MetroFire today as a thank you for our continued service to #Sacramento during… https://t.co/93E6HKJsmg","04/28/20","United States","US","Sacramento","city",0.4000000000000001,6,3,"en","Instagram"
1255019724737589250,"See what coronavirus has done to the nation somebody's putting on cabbage as face masks all in the name of coronavi… https://t.co/aWYb3exgUG","04/28/20","Nigeria","NG","Benin-City","city",0,0,0,"en","Instagram"
1255019810699857920,"Need indeed.

Amid this Pandemic, here's a Man walking back home taking the essential supplies to his family. 
Stay… https://t.co/jnfq4xuqXV","04/28/20","India","IN","Faridabad","city",0.16666666666666666,0,0,"en","Instagram"
1255020299306885121,"2/2 The ‘The Emergency Community Conversation’ hosted by @ubeleinitiative which brought together a range of informa… https://t.co/gXv97g5UQI","04/28/20","United Kingdom","GB","City of London","city",0,0,0,"en","Instagram"
1255020656535748608,"Mvumi All Stars - We Shall Overcome (Tutaishinda Korona) is now available in audio mack. You can download, listen a… https://t.co/sZxvKRSYrf","04/28/20","Tanzania","TZ","Dodoma","admin",0.4,1,0,"en","Instagram"
1255020833195556866,"COVID-19: THREE PATIENTS IN KANO FLEE AFTER TESTING POSITIVE.

The Kano State coordinator of technical response tea… https://t.co/x1BEUxycI1","04/28/20","Nigeria","NG","Lagos","city",0.15151515151515152,0,0,"en","Instagram"
1255021324499550208,"Day X in a Month Y: Silence is golden. More golden than ever before. How do you spare words in this freaking ultra… https://t.co/Em5BTiMBGP","04/28/20","Germany","DE","Kahl am Main","city",0.32,0,0,"en","Instagram"
1255021398696898560,"#TWISphotoproject_gfw
#gfw_april28 #WordOfTheDayUniverse 
.
In these pandemic days and vivid Covid-19 health scares… https://t.co/UDCt4oCtpP","04/28/20","United Kingdom","GB","Southall","city",0.01785714285714286,2,1,"en","Instagram"
1255021620214857728,"Race Against Covid - BMW Mottorad team #StayingatHome  https://t.co/TIGVJgVfMo","04/28/20","Kenya","KE","Nairobi","city",0,0,0,"en","Squarespace"
1255021817607020544,"What is coronavirus, how did it start and how big could it get?: Bats are host to a wide range of zoonotic viruses… https://t.co/rMlhdk2a1K","04/28/20","United Kingdom","GB","London","city",0.031818181818181815,0,1,"en","dlvr.it"
1255021820195098625,"Coronavirus: treatment trial sees 170 patients from Southend, Basildon and Chelmsford take part: “They join 6,000 p… https://t.co/8v2mHarmtm","04/28/20","United Kingdom","GB","London","city",-0.3,0,3,"en","dlvr.it"
1255021929028825088,"The impulse to travel is one of the hopeful symptoms of life - Agnes Repplier
.
.
.
And the impulse and urge now is… https://t.co/XSF3rj3241","04/28/20","India","IN","Male Mahadeshwarabetta","city",0,1,0,"en","Instagram"
1255022095626571776,"Here everyone he found the cure for your #covid19 #coronavirus @realdonaldtrump #donaldtrump you sir are #AMoron… https://t.co/rhcCxs0z5w","04/28/20","United States","US","El Paso","city",-0.5428571428571428,0,0,"en","Instagram"
